ids,date,user,replyCount,retweetCount,likeCount,lang,text,country,sentiment
1512368094496366594,2022-04-08 09:53:46+00:00,sadsac,0,0,0,en,#Palestine #Yemen #Syria #Afghanistan #Ukrakine and anywhere at war. You are not forgotten. #NoToWar #peace ✊❤🌏,Palestine,0
1512368043996893185,2022-04-08 09:53:34+00:00,MzedanS,0,0,1,en,"@Ostrov_A The occupation forces are  responsible for the killing, occupied Palestine must be free or retaliation will continue",Palestine,1
1512367999755431938,2022-04-08 09:53:24+00:00,brianolivera01,0,0,1,en,"@kandildede @lapatina_ For the record. I don't agree with Palestine &amp; Israel situation either. Terrorists shldn't be hitting Israel, but Israel shldn't be striking Gaza either. Palestinian absolutely should not be pushed from their homes to make space. Israel can build up, not out.",Palestine,0
1512367991178022916,2022-04-08 09:53:22+00:00,Aaronblandis,0,0,0,en,@down_with_putin @nexta_tv I can't decide which part of this comment is more ignorant—comparing the issues of Ukraine and Palestine? or supporting a terrorist who opened fire on civilians at point blank range. I suggest you check both your history and your humanity.,Palestine,0
1512367950229037057,2022-04-08 09:53:12+00:00,brainskya,0,0,1,en,@JoseEst21459540 @sally_abed The ‘west bank’ was called Judea and Samaria. Not palestine. Ever thought why no one mentioned a palestinian state when jordan occupied Judea and Samaria and Egypt controlled gaza?,Palestine,1
1512367918654308357,2022-04-08 09:53:04+00:00,KzuFnc,1,0,1,fr,"@ylorb2 @OOkcmoi @ToledanoIlan @GilbertCollard @ReconqueteIL Le palestine tire des milliers de roquettes aveuglement sur le citoyens Israéliens, Israël pour se défendre logiquement comme chaque pays en attaque répond, ils cachent leurs lance roquettes dans des hôpitaux et écoles car ils n'ont rien a foutre de leurs populations",Palestine,1
1512367903689084938,2022-04-08 09:53:01+00:00,amazinhimalayas,0,0,0,en,@DoctorNazarian Stupid comment. Israel have done worse to Palestine. Call them terrorist but the world knows who the real terrorist are. #FreePalestine,Palestine,1
1512367889747173378,2022-04-08 09:52:58+00:00,Lexirocksss,0,0,0,en,@IsarSnit @wiseduck2 @MustafaBarghou1 Israel was created in 1948. Palestine has existed for thousands of years. You suffer cognitive dissonance by denying facts that I’ve stated.,Palestine,1
1512367872412106752,2022-04-08 09:52:53+00:00,Ilyesssss_,2,0,0,fr,@Arthur_C__ @RC__Strasbourg @robsiezer @CerfiaFR Donc tu reconnaît que la Palestine est un état terrorisme ?,Palestine,1
1512367845430202372,2022-04-08 09:52:47+00:00,avnerarik,2,0,1,en,"@JalalAK_jojo Why is the state of Palestine keeping Palestinians as refugees within the state sovereign territory, they don’t want them?",Palestine,0
1512367778703020032,2022-04-08 09:52:31+00:00,ItaiAndBenji,1,0,0,en,@cryptist0071 @nir_tshuva @almostdaad And btw palestine terror groups know damn well to hide their armed man and assets lost in these attacks and highlight not related casualties which they are very much responsible for in order to win the public opinion,Palestine,0
1512367585102340096,2022-04-08 09:51:45+00:00,suzansa86327969,1,0,2,ar,@AJA_Palestine دايما  يا  رب,Palestine,1
1512367526751219718,2022-04-08 09:51:31+00:00,ElayeMagsAbidde,0,0,0,en,"Israel condemns Russia for it’s attack/invasion/genocide on Ukraine, while doing the EXACT same thing to Palestine is truly ironic! 

#UkraineUnderAttack #UkraineInvasion #Ukraine
#PalestineUnderAttack #PalestineOccupied #Palestine 

✊🏾🇺🇦🇵🇸 https://t.co/eU9dAhxOvC https://t.co/qLvunVURae",Palestine,1
1512367519398510595,2022-04-08 09:51:29+00:00,arfaaD_advocate,0,0,1,en,@javerias So sad they could not embrace shahdat. And you r forgetting hero of Dhaka General Niazi Hero of Kargil General Musharraf and Hero of Palestine General Zia and hero of 1965 Ayub who gave3 rivers to India Khewara Salt Mine after winning the war so big hearts. All heroes. Respect,Palestine,1
1512367515451731968,2022-04-08 09:51:28+00:00,pak_zindaabd,0,0,0,en,"Qasim’s dream: I saw Turkey falling down and destruction was everywhere, immediately after this happened Israel became very active they increased their operation around Palestine and they also built a fort for Dajjal. Qasim Dreams Come True 2/16",Palestine,0
1512367475572236289,2022-04-08 09:51:19+00:00,yin_yang999,0,4,33,en,"Don't cry O invader..!
 Palestine belongs to a great people, a nation that gets sick but does not die, the oppressor does not live in it, and it is forbidden for every usurper 🇵🇸
#عملية_ديزنغوف
#عملية_تل_ابيب
#TelAviv https://t.co/D7W7lgaCks",Palestine,0
1512367423139479552,2022-04-08 09:51:06+00:00,Xoshnaw_kurdi,1,0,0,en,@Sinaiblooming @MarinaLyulko @dahrinoor2 @manniefabian Where was israel before 1948? Can you answer me please?Palestine is a sovereign country that was invaded by israel in 1948,Palestine,1
1512367421176401926,2022-04-08 09:51:06+00:00,Txyyxb_111,1,0,2,en,@YonatanMehl @kriptonayi @MesutOzil1088 How did you get he’s Muslim from a crypto account ??? Lmao your prejudice and Islamaphobia stinks. Also it was never Israel? Go back decades it was always Palestine. Hope that helps.,Palestine,0
1512367222244655105,2022-04-08 09:50:18+00:00,Shazzy2016,1,0,1,en,"@blakeflayton I’m sick and tired of Muslims being murdered in Palestine by a colonial occupation force. From the river to the sea.... if you don’t like resistance, stop the occupation.#BDS",Palestine,0
1512367175612391424,2022-04-08 09:50:07+00:00,KabbalahOneY,0,0,0,en,"Just over three minutes in. It's not only the occupation of the West Bank, Gaza and East Jerusalem. It's all of Palestine and he's pretending to care again saying they're finding no-one holding Israel responsible for behaving as a state above the law. I am. https://t.co/pZYMRou2B6",Palestine,0
1512367175578931203,2022-04-08 09:50:07+00:00,AalzamatSaleh,1,1,3,en,@HananyaNaftali God Bless PALESTINE.  Palestinian Struggle &amp; Resistance will continue against Zionism.,Palestine,1
1512367170638032896,2022-04-08 09:50:06+00:00,lolcalmdownplz,0,0,0,en,@shiloh_livnat @MarkRuffalo Russia has the potential to take over the world. Palestine does not. That’s part of the reason why middle eastern countries don’t get as much attention as they should for the same kind of atrocities occurring.,Palestine,1
1512367153026146305,2022-04-08 09:50:02+00:00,nir_tshuva,1,0,1,en,"@cryptist0071 @almostdaad That’s not true because there was never an official Palestinian state. The land was called Palestine before 1948 because of a name given to it by Roman Empire, without any connection to the arabs.",Palestine,0
1512367108495187969,2022-04-08 09:49:51+00:00,Ilyesssss_,1,0,0,fr,"@Arthur_C__ @RC__Strasbourg @robsiezer @CerfiaFR Du Hamas.. je ne suis pas pour le Hamas, d’une certaine manière ils salissent l’image de la Palestine. Mais je peux « comprendre » leur agissement mais si je ne les approuve pas.",Palestine,0
1512367099313893384,2022-04-08 09:49:49+00:00,PakistanVoice4,0,0,1,en,"Palestine | A settler tries to block the road in front of buses of worshipers heading to Al-Aqsa Mosque through the ""Qalandia"" checkpoint.
#16thOctoberGroup 
#IsraeliApartheid https://t.co/hRADEXee2P",Palestine,1
1512366875031879684,2022-04-08 09:48:56+00:00,Mahmoudorabi200,0,0,2,ar,فلسطين 💔 #فلسطين #فلسطين_قضيتي #Palestine #غزة #شير https://t.co/2bs0TKHrtJ,Palestine,1
1512366770849566722,2022-04-08 09:48:31+00:00,RickycSmiths,1,0,3,et,@michaeldickson Free Palestine,Palestine,1
1512366678599995396,2022-04-08 09:48:09+00:00,DmitrieffLex,0,0,0,en,"@CurtisPearce17 @ChuckCallesto This happened in Iraq, Afghanistan (under US liberation); happening in South Sudan, Somalia, Yemen, Palestine. Ukraine is just another war conflict. we justify our wars vs other wars somehow being different- war brings destruction, death and abuse. We don't do enough to avoid it",Palestine,0
1512366538803843077,2022-04-08 09:47:35+00:00,0c064f9c40ca44f,0,0,0,en,"@tDaveLee @Consortiumnews Why have you a problem with this, just look at Palestine. I mean are you aware of what is going on in the world at all.",Palestine,1
1512366527579832320,2022-04-08 09:47:33+00:00,jonathanengdah6,0,0,0,en,"@ImanAbdelAziz11 There are 22 arab states that are not under Israeli occupation, and they all suck just as much as Palestine. Why is this?",Palestine,0
1512366521598849024,2022-04-08 09:47:31+00:00,scorpixon,1,0,1,en,"@JudaeanLion Ok so let me get this straight, jews go into Palestine, forcefully take them out of their own homes, brutally murder their children, throw tear gas at them during prayer, &amp; attack innocent people on a daily.. but no you are upset because they hung up a nazi symbol.. seriously?🤨",Palestine,0
1512366518516043776,2022-04-08 09:47:31+00:00,Sajiddurani706,0,0,0,en,"@POTUS And what about You and America ?... Haven't You destroyed entire Afghanistan, Iraq , syria &amp; Palestine? ...",Palestine,0
1512366494369255430,2022-04-08 09:47:25+00:00,DarashanaKumar4,4,23,135,en,"The glory of Palestine 😍❤️

#الكيان_المؤقت  #تل_أبيب #فلسطین #إسرائيل #عملية_تل_ابيب #Dizengoffterror #رعد_فلسطين https://t.co/L5XA7zD5Mt",Palestine,1
1512366472378851329,2022-04-08 09:47:20+00:00,Th2shay,1,0,2,en,"@emmettimanu @HebMacMan @DanielBFreeman3 @fr33palest1ne @2Mhmdkh1311 @Indisciplined12 @AllThingsIsrael @Dublibtarian @Coho29415979 @P3ng1z @NGScott_NZ @Jordaneesh @retiredjudean @corjoy @MayaMurful @canadianLeb @MiriamL99472550 @Fox640571 @sunshinemind4 @LambaWor @OliverKBrown @BobbyShiskaBob @besseder1 @YMG12345678 @RieznikG @ErezNeumark @TheUndefeated17 @dezi555 @traseas7 @Josh_Pactor @swepal2 @Persian70509610 @bostonbill1982 @DonaldHorwitz5 @Desuetudine @bardot82 @noah_guttman @mo_tilla @miss_gran_dia @ZafarHu58440496 @Samloyal23 @kppotatoes @HelenPa55861311 @RobertLeffel @TruthToPeace @rookringer @Adil_G0 @f0xyh0und @Pen_Bird @nifkadimnohahim Herzl had asked the colonial secretary, Joseph Chamberlain, to permit Jewish colonisation in Egypt near El Arish, with a view to a northward expansion into Ottoman Palestine.",Palestine,1
1512366349884006401,2022-04-08 09:46:50+00:00,KzuFnc,6,0,1,fr,"@ylorb2 @OOkcmoi @ToledanoIlan @GilbertCollard @ReconqueteIL Les juifs sont venus en terre mandataire de palestine pour la peuplé et faire un retour au pays dans une période où l'antisémitisme était une norme. Les arabes ont 22 pays a i vivre les juifs que un pays. Maintenant par rapport aux ""massacres"" comme tu dis je vais m'exprimer",Palestine,1
1512366327318650881,2022-04-08 09:46:45+00:00,arifkatki,0,0,0,en,@JoeBiden But Mr. Prez I think you're not fit for the White House. Your foreign policy almost all against muslim community. You support Israel who is bombing on innocent Palestine. Though you're the supreme commander on earth but don't forget that someone is above you watching everything.,Palestine,1
1512366319068651523,2022-04-08 09:46:43+00:00,Kuchaymuzafar,0,0,0,en,@AJEnglish @UNHumanRights what about people of Iraq Syria Palestine and Afghanistan whom @NATO and other allies destroyed.,Palestine,0
1512366290803044357,2022-04-08 09:46:36+00:00,plf_pak,0,0,0,en,"UNESCO unanimously adopts two resolutions on state of Palestine
It also calls for a UNESCO mission to be sent to Jerusalem to inspect violations committed by the occupation.

https://t.co/hb9hhm9CPc https://t.co/1j7t2bWlxV",Palestine,1
1512366282498269187,2022-04-08 09:46:34+00:00,godamncommie,0,0,1,en,"How can someone support Ukraine but also support Israel??? 

So you want the brutal invasion by Russia to stop yet you want the tyrannical government of Israel to continue murdering, oppressing and encamping the people of Palestine??? 

Crazy. #FreePalestine #UkraineWar",Palestine,0
1512366198310195202,2022-04-08 09:46:14+00:00,FahadAlMuteryQ8,0,0,0,en,"@RogueTr51010193 I do not know what the difference is if Palestine is mentioned in the Qur’an or not, but in fact Palestine is mentioned in the Qur’an. https://t.co/Np98BGWcVw",Palestine,1
1512366118899396617,2022-04-08 09:45:55+00:00,SiyasatIrfan,0,0,1,en,"@His_Living_Word @Zulu5202 @timand2037 @cvneuves Ok Idiot! Listen this Truth as Well. Crawl back to the hole you came from, Palestine is not your Land. You're Occupationist.",Palestine,1
1512366065933709318,2022-04-08 09:45:43+00:00,EgyptianKhopesh,0,0,0,ca,"@medopfe8 @HananyaNaftali *3 Palestine born ""Terrorists""*",Palestine,1
1512366064180641792,2022-04-08 09:45:42+00:00,PeterDermauw,1,0,3,en,Also ANC's Pandor poor blacks are treated less important by your ANC and other black governments so where you going trying to compare Palestine's to Ukrainians?,Palestine,0
1512366046807744512,2022-04-08 09:45:38+00:00,Darkdon15,0,0,1,en,@AryJaey Rip hero of Palestine.,Palestine,0
1512365977123672069,2022-04-08 09:45:22+00:00,_La_fabrique,0,0,3,fr,"Rencontre avec Ghada Karmi autour de l’ouvrage Israël-Palestine, la solution : un État, le mardi 12 avril à 19h à la librairie Transit (51 Bd de la Libération, 13001 Marseille). https://t.co/MLZOAickeK",Palestine,1
1512365885742272520,2022-04-08 09:45:00+00:00,ClareSandsCeol,0,0,0,en,"Merch nua 'Awe na Mná (Praise the Women)' tees &amp; totes, painted &amp; designed by @tadhgart 

A share of any profits will go to Aclaí Palestine, where I will be heading this month, ag obair lena mná &amp; children in the Aida Refugee Camp, can't wait 🇮🇪
✨https://t.co/L7850IuEk7 https://t.co/DVeAtIn9Ge",Palestine,1
1512365876225638402,2022-04-08 09:44:57+00:00,akiran_plus,1,0,0,ja,ローカル局採用：https://t.co/1mypDkZzrc #KMIX https://t.co/XEt5L5drGr裕仁は結局敵意満々粗悪品を私に押し付け育て矯正サセ私を消ス事シカ考えて無いらしい！AKP/CHP/HDP/Hezbollah/IRAN/IRIB/JUDEA/ISLAM/ISRAEL/PALESTINE/VATICAN/KURD #SBSラジオ #スクールオブロック #ラジアン #SOL教育委員会,Palestine,1
1512365872941203460,2022-04-08 09:44:57+00:00,RobertR41182121,0,0,0,et,Ignore #Yemen &amp; ignore #Palestine https://t.co/sJ6GcA8NWl https://t.co/p5MKBRSNBQ,Palestine,1
1512365865160740866,2022-04-08 09:44:55+00:00,statecraftdaily,0,1,0,en,"This week, #China's Foreign Minister #WangYi held talks with his counterparts from the #Philippines, #Panama, #Canada, and #Israel. Find out what they discussed!

https://t.co/wQwTxGWw58

#FTA #BRI #Ukraine #Palestine #COVID19 #vaccine #SouthChinaSea #OneChina",Palestine,0
1512365809645256707,2022-04-08 09:44:42+00:00,Ishaq898,1,0,2,en,@AlMansurMaliki We have to take Palestine from the Flithy kuffar. Repent mansur,Palestine,1
1512365799050252294,2022-04-08 09:44:39+00:00,KzuFnc,1,0,1,fr,"@ylorb2 @OOkcmoi @ToledanoIlan @GilbertCollard @ReconqueteIL Terre a syrie palestine pour faire chié les juifs à l'époque car palestine était leur traduction des philistins qui étaient grecs, les juifs ont était expulsé et massacré sauvagement par le romains. Et avant israel il y avait pas un état palestinien mais le mandat britannique",Palestine,0
1512365767702073348,2022-04-08 09:44:32+00:00,Ilyesssss_,1,0,0,fr,@Arthur_C__ @RC__Strasbourg @robsiezer @CerfiaFR Car j’utilise le mot Palestine pas vrai ? Si on remplace la Palestine par Israël. Serait ce du terrorisme ?,Palestine,0
1512365758294204416,2022-04-08 09:44:29+00:00,AlMansurMaliki,2,0,1,en,"@subaru_simp_73 There is no such thing as Palestine, when two kafir groups compete for a land, its not for us to pretend one side is Islamic.",Palestine,1
1512365605512429571,2022-04-08 09:43:53+00:00,AnthonyMarvel40,0,0,2,en,"Why delete Day 3? Because it includes FACT that Labour democratically VOTED against Israel’s treatment of Palestine &amp; voted to back the Palestinians. TONS of flags were then waved by Labour voters.

@Keir_Starmer is a LIAR and a TRAITOR. @UKLabour

https://t.co/g9O2vCg9bL",Palestine,0
1512365499585556481,2022-04-08 09:43:28+00:00,RohangamerRG2,0,0,0,en,@EuropeanYouthEU Why we stand up for #Ukraine if you don't stand up for #Palestine,Palestine,1
1512365447336939531,2022-04-08 09:43:15+00:00,JohnBooth2017,0,1,0,en,"Just in case person or persons unknown might feel tempted to dump this #Labour #party #conference decision down the memory hole...
#JewishVoiceforLabour #Palestine #Starmer 
https://t.co/90OIcx2x7X",Palestine,0
1512365397147856901,2022-04-08 09:43:03+00:00,pak_zindaabd,0,0,0,en,"I saw that the army of Israel were breaking the houses of Palestine, I saw small children of Palestine were fleeing with their mothers, I became saddened on seeing those small children that such a great hardship has come upon them. Qasim Dreams Come True 9/20",Palestine,1
1512365386615992325,2022-04-08 09:43:01+00:00,FVillegasARG,2,3,34,en,"In a difficult day for #multilateraldiplomacy, as President of the @UN_HRC I welcomed at the 🇦🇷 Residence the Ambassadors of Armenia, Germany, Lybia, Uzbekistan (Vicepresidents) Slovakia, Israel, Palestine, Peru (Regional Coordinators) to thank them for their hard work at #49HRC https://t.co/Jd5IAhoiqx",Palestine,1
1512365322954813440,2022-04-08 09:42:46+00:00,pak_zindaabd,0,0,0,en,"I became shocked that they had already built the Temple of Dajjal while I was unaware, I came out from there in a state of great concern and I started to go towards Palestine. Qasim Dreams Come True 8/20 https://t.co/sDt3i99ai4",Palestine,1
1512365301928804352,2022-04-08 09:42:41+00:00,Kemper6Billy,1,0,2,en,@breda_nolan Why the Ukraine flag? No Yemen flag? Palestine flag maybe too?,Palestine,1
1512365225311453185,2022-04-08 09:42:22+00:00,pak_zindaabd,0,0,0,en,Israel's prime minister said that I have almost completed the secret Temple of Dajjal and soon only the name of Palestine will be left and then we will rule the entire Middle East. Qasim Dreams Come True 7/20,Palestine,1
1512365219359735814,2022-04-08 09:42:21+00:00,qifreysglasses,0,0,1,en,"and when i’ve been saying that westeroids support of palestine was completely performative. like if you’re able to pinpoint evil, you’ll be able to recognize it anywhere",Palestine,1
1512365200988643329,2022-04-08 09:42:16+00:00,subaru_simp_73,1,0,0,en,@AlMansurMaliki So is allowing Israel to illegally occupy palestine sunnah?,Palestine,1
1512365190968451073,2022-04-08 09:42:14+00:00,narminhassan22,0,0,1,en,"Palestine | A settler tries to block the road in front of buses of worshipers heading to Al-Aqsa Mosque through the ""Qalandia"" checkpoint.
#16thOctoberGroup 
#IsraeliApartheid https://t.co/q6459kwJiN",Palestine,1
1512365186719825926,2022-04-08 09:42:13+00:00,akiran_plus,1,0,0,ja,ローカル局採用：https://t.co/1mypDkZzrc #KMIX https://t.co/XEt5L5drGr裕仁指示…基督再臨糞DJ高橋正純を崇めハメネイ・ライシに絶対服従全宗教でヤレらしい！AKP/CHP/HDP/Hezbollah/IRAN/IRIB/JUDEA/ISLAM/ISRAEL/PALESTINE/VATICAN/KURD #SBSラジオ #スクールオブロック #ラジアン #SOL教育委員会,Palestine,1
1512365132290134018,2022-04-08 09:42:00+00:00,xxyylloo___,0,0,0,ar,@4821_palestine @mhmd02434234 @GazaNownews لا أكثر بعدين أعلنوا انهم 6 و ممكن يموت كمان لأن في إصابات خطيرة,Palestine,1
1512365129148555264,2022-04-08 09:41:59+00:00,mhmdwhy85046991,0,0,0,ar,@Yazan_Palestine شهيد ربي يتقبل منه,Palestine,1
1512365067647348737,2022-04-08 09:41:45+00:00,geekonline,0,0,0,en,Palestine PM calls on UK to recognise Palestinian State https://t.co/JyiHVlkzDo via @middleeastmnt,Palestine,1
1512364868699140098,2022-04-08 09:40:57+00:00,WenyuZw,0,0,1,en,"@TimoOlkkonen Zimbabwe said NO to hypocrisy in the statement here. Sanction those who bombed Afghanistan, Libya, Yemen , Syria , Palestine, Somalia, DRC and Vietnam. Then we will start to take you serious!",Palestine,0
1512364858175627264,2022-04-08 09:40:55+00:00,aryeslae1,1,0,0,et,@Reuters Free Palestine,Palestine,1
1512364769872855048,2022-04-08 09:40:34+00:00,Ana_mahdavi313,2,3,17,en,"Congratulations to all #Palestinians,we knew that you have a lot of lions but didn't know that you have such a brave lion who terrified the whole apartheid regime 🇵🇸✊❤  
#Palestine https://t.co/fb85o2IYzH",Palestine,0
1512364758552518659,2022-04-08 09:40:31+00:00,Tunnanu666,0,0,0,en,@TimesofIsrael palestine will never be free,Palestine,1
1512364728756097024,2022-04-08 09:40:24+00:00,MiddleEastMnt,1,3,6,en,Palestine PM calls on #UK to recognise Palestinian State https://t.co/ceq2SXFc8X,Palestine,1
1512364710007644165,2022-04-08 09:40:19+00:00,yusefff25,1,0,2,ar,"@Palestine_Gaz نسأل الله أن يتقبله شهيدا
وأن يجعله رمزا للتضحية و الفداء
وأن يبارك عمله ليكون تترا ونصرا",Palestine,1
1512364665644462083,2022-04-08 09:40:09+00:00,hummosabu1,0,0,0,en,@bladerunner3049 @michaeldickson Palestine will be free from the river to the sea 🇵🇸,Palestine,1
1512364660292530177,2022-04-08 09:40:08+00:00,direct_johns,0,0,0,en,@AJEnglish   Turned “ The Stream” off today when presenter started using a racist argument NUMBER of times during   discussion comparing Ukraine &amp; Palestine global reaction. Difference is NOT racist argument it is political. I agree Palestine conditions require addressing Urgent.,Palestine,0
1512364641820807171,2022-04-08 09:40:03+00:00,pak_zindaabd,0,0,0,en,7. Qasim Dreams Come True about US / ISRAEL PLAN AGAINST PALESTINE [03-19-2017] - Bismillah Ar-Rahman Ar-Rahim-,Palestine,1
1512364593720414211,2022-04-08 09:39:52+00:00,Wdyanovelia,0,0,0,in,@shireenalaydrus Hehehe iyaa aku langganan medjoul Ariha Palestine ini dari 2018.,Palestine,1
1512364545385320449,2022-04-08 09:39:40+00:00,AdemBdrByzd,1,4,6,en,"""For three years, I worked for UNRWA in Palestine. I was horrified by what I saw. It was much more than my body could handle. At that time, I clearly saw and felt the apartheid policy. But at that time, I didn’t have the tools to deal with [it]...""

https://t.co/BwRtW1xHKr",Palestine,1
1512364535600005120,2022-04-08 09:39:38+00:00,t77szilagyi,1,0,0,en,"@dlobatob @EUpalestinians The ""Palestinians"":

A)
The Arabs (who never self-identified as Palestinians) hijacked the name ""Palestine"" in the 2nd half of the 20th century.(pics1-3)

B)
The Arab/Muslim colonizers cared so little about ""Palestine"" that they reduced its size and made it disappear.(pic4)

1/2 https://t.co/3HuE6OnOz6",Palestine,0
1512364531875467265,2022-04-08 09:39:37+00:00,painesghost,0,0,0,en,"@elninoamir @ParveenRumina @DillyHussain88 Palestine existed before the MODERN State of Israel, but as I explained to you Israel has existed for the last 3000 years, and there were Jewish kingdoms OF ISRAEL before the Romans renamed it Palestine.",Palestine,1
1512364518558646279,2022-04-08 09:39:34+00:00,notthatfalak_,1,0,9,en,"Country is having political crisis 
World is facing wars 
Muslims of India, Palestine, Africa and various other countries are in miserable conditions 
Still some people on Twitter: 
     ""Hath chorein pakory jal jaein gy"" 🤡",Palestine,0
1512364513634689026,2022-04-08 09:39:33+00:00,akiran_plus,1,0,0,ja,ローカル局採用：https://t.co/1mypDkZzrc #KMIX https://t.co/XEt5L5drGr裕仁曰く言語道断邪悪な詛いの塊歴史的大悪魔の私を全宗教力を結集封印し消セ！らしい！AKP/CHP/HDP/Hezbollah/IRAN/IRIB/JUDEA/ISLAM/ISRAEL/PALESTINE/VATICAN/KURD #SBSラジオ #スクールオブロック #ラジアン #SOL教育委員会,Palestine,1
1512364396751867909,2022-04-08 09:39:05+00:00,tolaitrianmad,0,0,0,en,@Waqaas95 @itaiyadid @BBCWorld Palestine is a lie. Arabs are the land stealers and will be killed if they terrorise peaceful people,Palestine,1
1512364383493574661,2022-04-08 09:39:02+00:00,Noniyan11,1,0,0,en,"Not to mention that there is no right in the International Law that allows for the so-called ""security"" of illegal Zionist settlements since settlements itself are war crimes.

What is happening in Palestine is a new apartheid system.",Palestine,0
1512364377319657472,2022-04-08 09:39:00+00:00,Noniyan11,1,0,0,en,"It is time to either allow Palestinians to self-determine the fate of their own nation by a referendum, or to enforce the Security Council resolutions regarding Palestine!

What is the point of doing resolutions while allowing Zionist theft of Palestinian properties for DECADES?",Palestine,0
1512364209694130178,2022-04-08 09:38:20+00:00,JudaeanLion,0,0,0,en,"I thought Palestine was just as Christian cause as it is Muslim, why they only mention muslims? 🧐 https://t.co/PcGm8dLRpH",Palestine,1
1512364098335477762,2022-04-08 09:37:54+00:00,MaxZZ226,1,0,0,fr,@MartinSimonet7 @PtiFils2Goumier @ZemmourEric Ces groupes terroristes qui contrôle la Palestine sont les mêmes terroristes qui foutent la merde partout dans le monde alors arrêtez de nous faire chier avec les palestiniens,Palestine,1
1512364065246568452,2022-04-08 09:37:46+00:00,IdleMrBridle,1,0,1,en,"@mikejbutler Oooh, that’s very tempting! I don’t suppose you cover Palestine at all?",Palestine,1
1512364052588105731,2022-04-08 09:37:43+00:00,Anat43608196,0,0,0,en,@Lazarus_iiii @HananyaNaftali U want to see how I prove that u just antisemtic? Jorden is 73% of the Palestine. Why don’t u go after them? Why? Cus they not Jewish?? U so hypocrite!!!!,Palestine,0
1512364014646538244,2022-04-08 09:37:34+00:00,seattle3033,0,0,0,fr,@Twitter @TwitterSupport #Palestine ##Collaboration #PalestinianLivesMatter #ApartheidIsrael Donc Twitter je saurai maintenant que vous êtes des collabos et que pour vous la vie et la dignité des Palestiniens ne vaut rien. Double discours! 🤢🤢🤮🤮🤮 bande de gros fdp,Palestine,1
1512364004517240833,2022-04-08 09:37:31+00:00,Springer866,0,0,0,en,@MrJimOBrian @noatishby What is Palestine? What is a Palestinian?,Palestine,1
1512363944614273026,2022-04-08 09:37:17+00:00,centrismxtreme,1,0,0,en,"@revoltinghippie Sure, but it wouldn't help. It wouldn't fix the problem. One country and one country alone can probably - and that's America. And even for them it would be almost impossible because the mindset of Israel and Palestine is so fundamentally different and the years of problems so",Palestine,0
1512363939815960580,2022-04-08 09:37:16+00:00,PeriodPrint,0,0,0,en,Check out Palestine Riots Against Immigrants Nazi Propaganda Jewish Ledger November 3 1933  https://t.co/sJ22rcFvVy via @eBay,Palestine,0
1512363927258152964,2022-04-08 09:37:13+00:00,Husker_Ju,1,0,0,en,@Sinaiblooming @Xoshnaw_kurdi @MarinaLyulko @dahrinoor2 @manniefabian The desperation of comparing Ukraine to Palestine is the best farce of all.,Palestine,1
1512363860333719553,2022-04-08 09:36:57+00:00,SupportTOGaza,0,0,0,en,free gaza free palestine and free al aqsa,Palestine,1
1512363776720482308,2022-04-08 09:36:37+00:00,zhmn19851,0,0,0,ar,@Palestine_Gaz اخزاه الله,Palestine,1
1512363666053677060,2022-04-08 09:36:11+00:00,LeFacho8,1,0,1,fr,@skaylown @BloodKaiof @CerfiaFR Tu soutiens la palestine qui en ce moment attaque l'israël,Palestine,1
1512363642498523137,2022-04-08 09:36:05+00:00,FILISAPIEN,0,0,1,en,from the Jordan to the Med. &amp; from El-Matallah to Red! #Palestine will be Free https://t.co/snr7RxPwDy,Palestine,1
1512363527780061190,2022-04-08 09:35:38+00:00,NtlatlapaBokang,0,0,3,en,@errolbsk SA's posture exactly describes CR's leadership:https://t.co/SBWyCRYIJL wants to be everything to everyone.Gone are the days when Mandela told the US and its friends to go fly a kite on his friendship with Cuba and Palestine,Palestine,1
1512363496998064129,2022-04-08 09:35:30+00:00,Veritiste,0,1,2,fr,"8-4-2003: Un char américain tue journalistes ES @telecincoes Jose Couso et le journaliste @Reuters Taras Protsyuk, blessant d'autres reporters à l'hôtel Palestine de Bagdad. Des info montrent que les États-Unis ont fait pression pour empêcher 🇪🇸 d'enquêter sur le meurtre Couso. https://t.co/WbWRjmZxTd",Palestine,1
1512363477666603009,2022-04-08 09:35:26+00:00,TheMuslimengin1,0,0,4,en,"Those attacks are just a new start. Border guards of Palestine are waking up from the 70-year sleep of wintery occupation. The bravery of blood will defeat the terror of lies.
#Palestine #Palestinian https://t.co/jU1gStoCFX",Palestine,0
1512363466987819013,2022-04-08 09:35:23+00:00,Muhamma27499203,2,0,0,en,@LoyalLlp @nikolailander @lapatina_ I wish you would have felt the same for the daughter of Palestine and syria,Palestine,0
1512363459203186691,2022-04-08 09:35:21+00:00,mabbhuiyan,0,0,0,en,Yes #and I hope when Israeli killing innocent civilians and occupied Palestine land should condemned them https://t.co/uF8YaPVaMD,Palestine,0
1512363457089310724,2022-04-08 09:35:21+00:00,Abyaby__,0,0,2,fr,Par exemple comme ton gars vote fn tu vas faire pareil. Comme ta copine est pro palestine tu vas forcer et faire pareil. Dignité eh,Palestine,1
